,Unnamed: 0,Unnamed: 0.1,id,tweet,tweet_sentence,len_sentence,username,date,nlikes,tweet_word,len_word,POS,NEG,NEU,target
102,102,102,1.255639958053929e+18,"@esquinabaja Aclaro q no lo soy aquí estoy para decirle sus verdades a quienes x años  robaron al PERÚ,estoy en casa enseñándoles a mis hijos q existen virus:covid 19,el Apra el fujimorismo, y todo corrupto d Dcha/Izq a quienes debemos combatir por ser enemigos de nuestro Perú.#Noseanfrescos","@esquinabaja Aclaro q no lo soy aquí estoy para decirle sus verdades a quienes x años robaron al PERÚ,estoy en casa enseñándoles a mis hijos q existen virus:covid 19,el Apra el fujimorismo, y todo corrupto d Dcha/Izq a quienes debemos combatir por ser enemigos de nuestro Perú.#Noseanfrescos",1,JaLa1953,2020-04-29 18:27:49,8.0,"['@', 'esquinabaja', 'Aclaro', 'q', 'no', 'lo', 'soy', 'aquí', 'estoy', 'para', 'decirle', 'sus', 'verdades', 'a', 'quienes', 'x', 'años', 'robaron', 'al', 'PERÚ', ',', 'estoy', 'en', 'casa', 'enseñándoles', 'a', 'mis', 'hijos', 'q', 'existen', 'virus', ':', 'covid', '19', ',', 'el', 'Apra', 'el', 'fujimorismo', ',', 'y', 'todo', 'corrupto', 'd', 'Dcha/Izq', 'a', 'quienes', 'debemos', 'combatir', 'por', 'ser', 'enemigos', 'de', 'nuestro', 'Perú.', '#', 'Noseanfrescos']",57,0.0017483214614912,0.971062421798706,0.0271893255412578,NEG
103,103,103,1.2556380106679583e+18,@Minsa_Peru @victorzamora @CMP_PERU #CoronavirusPeru #Covid_19 #Cuarentena #PerúEstáEnNuestrasManos #YoMeQuedoEnCasatn    #COVID19 #PeruEnTusManos #SARSCoV2 #COVIDtestsPERU #YoMeQuedoEnCasa  Noticia del NIH: Remdesivir ayuda a la recuperación mas rápida del #COVID19 .,@Minsa_Peru@victorzamora@CMP_PERU#CoronavirusPeru#Covid_19#Cuarentena#PerúEstáEnNuestrasManos#YoMeQuedoEnCasatn#COVID19#PeruEnTusManos#SARSCoV2#COVIDtestsPERU#YoMeQuedoEnCasa Noticia del NIH: Remdesivir ayuda a la recuperación mas rápida del#COVID19 .,1,gsalazardesimon,2020-04-29 18:20:05,1.0,"['@', 'Minsa_Peru', '@', 'victorzamora', '@', 'CMP_PERU', '#', 'CoronavirusPeru', '#', 'Covid_19', '#', 'Cuarentena', '#', 'PerúEstáEnNuestrasManos', '#', 'YoMeQuedoEnCasatn', '#', 'COVID19', '#', 'PeruEnTusManos', '#', 'SARSCoV2', '#', 'COVIDtestsPERU', '#', 'YoMeQuedoEnCasa', 'Noticia', 'del', 'NIH', ':', 'Remdesivir', 'ayuda', 'a', 'la', 'recuperación', 'mas', 'rápida', 'del', '#', 'COVID19', '.']",41,0.0217173621058464,0.0113789122551679,0.9669036865234376,NEU
104,104,104,1.2556367908049838e+18,Bien Presidente !!! @MartinVizcarraC Ya tocaba sacar espada ⚔️  Coronavirus en Perú: Presidente Martín Vizcarra se refirió a tema de los indultos de los presos cárceles en medio de cuarentena | COVID-19 |  https://t.co/xAnRZE2R7C  https://t.co/BadUZMhvRE,Bien Presidente !!!,2,EVACH02,2020-04-29 18:15:14,4.0,"['Bien', 'Presidente', '!', '!', '!']",5,0.0620325803756713,0.0153524177148938,0.9226150512695312,NEU
105,105,105,1.25563553287868e+18,"WEBINAR GRATUITA: MEDIDAS LABORALES FRENTE AL COVID-19 EN IBEROAMERICA. COLOMBIA, GUATEMALA Y PERÚ 😷  Moderadora: @MoradJuliana 💻 Invitados: @LatLaboral 📚  Registrate en el siguiente enlace ➡️  https://t.co/SAb832ytZq  https://t.co/zANanNqfKg . @Tirantmexico  https://t.co/S4OqY8nbU9",WEBINAR GRATUITA: MEDIDAS LABORALES FRENTE AL COVID-19 EN IBEROAMERICA.,2,caifanesco1,2020-04-29 18:10:14,3.0,"['WEBINAR', 'GRATUITA', ':', 'MEDIDAS', 'LABORALES', 'FRENTE', 'AL', 'COVID-19', 'EN', 'IBEROAMERICA', '.']",11,0.0231111757457256,0.0163117535412311,0.9605770707130432,NEU
106,106,106,1.2556352322645238e+18,CORONAVIRUS PERÚ | ¿En qué consistirá el tratamiento contra el coronavirus? La doctora Pilar Mazzetti explica | Estado de Emergencia Nacional | COVID-19 | Emergencia Sanitaria | Martín Vizcarra Perú | Peru21  https://t.co/Dy86o77kWw,CORONAVIRUS PERÚ | ¿En qué consistirá el tratamiento contra el coronavirus?,2,jmf13,2020-04-29 18:09:02,1.0,"['CORONAVIRUS', 'PERÚ', '|', '¿En', 'qué', 'consistirá', 'el', 'tratamiento', 'contra', 'el', 'coronavirus', '?']",12,0.0102697163820266,0.0235994737595319,0.9661308526992798,NEU
110,110,110,1.2556339211083162e+18,@EmbajadaEspPeru @desdelamoncloa @AranchaGlezLaya @MAECgob @ConEspLima Hola se Supone que la embajada está  Para ayudar a los españoles  En situaciones difíciles como  Esta causada por el covid 19 Van a abandonar a las más De 300 personas entre españoles Y residentes que aún estamos Varados en Perú? Hagan algo Por nosotros queremos  Regresar a casa.,Hagan algo Por nosotros queremos Regresar a casa.,2,maraja58,2020-04-29 18:03:49,5.0,"['Hagan', 'algo', 'Por', 'nosotros', 'queremos', 'Regresar', 'a', 'casa', '.']",9,0.0004121208912692,0.9904154539108276,0.0091723371297121,NEG
115,115,115,1.266877493048488e+18,"@FelizLadona Alguien pensó que el buitre de ambiente hacía la cuarentena por el Perú?? El amixer del swing ruega que el COVID 19 se quede todo el 2020 para que se quede en el poder, ya es hora que la gente se dé cuenta que todo es una farza del INCAPAZ y sus científicos sociales",@FelizLadona Alguien pensó que el buitre de ambiente hacía la cuarentena por el Perú??,2,Gyf96Rony,2020-05-30 18:41:46,6.0,"['@', 'FelizLadona', 'Alguien', 'pensó', 'que', 'el', 'buitre', 'de', 'ambiente', 'hacía', 'la', 'cuarentena', 'por', 'el', 'Perú', '?', '?']",17,0.0004095558542758,0.9962246417999268,0.0033658049069344,NEG
116,116,116,1.266877493048488e+18,"@FelizLadona Alguien pensó que el buitre de ambiente hacía la cuarentena por el Perú?? El amixer del swing ruega que el COVID 19 se quede todo el 2020 para que se quede en el poder, ya es hora que la gente se dé cuenta que todo es una farza del INCAPAZ y sus científicos sociales","El amixer del swing ruega que el COVID 19 se quede todo el 2020 para que se quede en el poder, ya es hora que la gente se dé cuenta que todo es una farza del INCAPAZ y sus científicos sociales",2,Gyf96Rony,2020-05-30 18:41:46,6.0,"['El', 'amixer', 'del', 'swing', 'ruega', 'que', 'el', 'COVID', '19', 'se', 'quede', 'todo', 'el', '2020', 'para', 'que', 'se', 'quede', 'en', 'el', 'poder', ',', 'ya', 'es', 'hora', 'que', 'la', 'gente', 'se', 'dé', 'cuenta', 'que', 'todo', 'es', 'una', 'farza', 'del', 'INCAPAZ', 'y', 'sus', 'científicos', 'sociales']",42,0.0004095558542758,0.9962246417999268,0.0033658049069344,NEG
125,125,125,1.2889782189811302e+18,Covid-19: INS desarrollará sistema para medir eficacia de respiradores y mascarillas.  https://t.co/MdYFt3HHSI @Agencia_Andina @INS_Peru  #mascarillas #pandemia #COVID__19  https://t.co/Xkmzfdrhqo,Covid-19: INS desarrollará sistema para medir eficacia de respiradores y mascarillas.,2,Salud_en_casa1,2020-07-30 18:22:10,3.0,"['Covid-19', ':', 'INS', 'desarrollará', 'sistema', 'para', 'medir', 'eficacia', 'de', 'respiradores', 'y', 'mascarillas', '.']",13,0.0357252098619937,0.0360832139849662,0.9281915426254272,NEU
126,126,126,1.2889743867127153e+18,"@lsempe @WakehamMRoberto @mocampoportugal @rparrawong @charlesfarronay @CovidbotPeru @juank23_7 @TAGACAT @Luis4valentin @jcmachicao @Jlincio @MatLabPer @rburhum @Cholega @vicxon586 @mosoj_world @JesusEduardoG @joselito_4007 @SarsTracker @KevinRui_Z @fjsistemas @franklinlmc @matuk @R_Eyzaguirre @freddyrojascama @covidatos A quien pueda interesar: La página web ""Sala Situacional COVID-19 Perú"" del MINSA está actualizada a las 00 horas del 29-julio.","@lsempe@WakehamMRoberto@mocampoportugal@rparrawong@charlesfarronay@CovidbotPeru@juank23_7@TAGACAT@Luis4valentin@jcmachicao@Jlincio@MatLabPer@rburhum@Cholega@vicxon586@mosoj_world@JesusEduardoG@joselito_4007@SarsTracker@KevinRui_Z@fjsistemas@franklinlmc@matuk@R_Eyzaguirre@freddyrojascama@covidatos A quien pueda interesar: La página web ""Sala Situacional COVID-19 Perú"" del MINSA está actualizada a las 00 horas del 29-julio.",1,MaskedYapper,2020-07-30 18:06:56,1.0,"['@', 'lsempe', '@', 'WakehamMRoberto', '@', 'mocampoportugal', '@', 'rparrawong', '@', 'charlesfarronay', '@', 'CovidbotPeru', '@', 'juank23_7', '@', 'TAGACAT', '@', 'Luis4valentin', '@', 'jcmachicao', '@', 'Jlincio', '@', 'MatLabPer', '@', 'rburhum', '@', 'Cholega', '@', 'vicxon586', '@', 'mosoj_world', '@', 'JesusEduardoG', '@', 'joselito_4007', '@', 'SarsTracker', '@', 'KevinRui_Z', '@', 'fjsistemas', '@', 'franklinlmc', '@', 'matuk', '@', 'R_Eyzaguirre', '@', 'freddyrojascama', '@', 'covidatos', 'A', 'quien', 'pueda', 'interesar', ':', 'La', 'página', 'web', '``', 'Sala', 'Situacional', 'COVID-19', 'Perú', ""''"", 'del', 'MINSA', 'está', 'actualizada', 'a', 'las', '00', 'horas', 'del', '29-julio', '.']",77,0.0061912611126899,0.0066746133379638,0.9871341586112976,NEU
127,127,127,1.2889737611951882e+18,"🤝BALONES DE OXÍGENO PARA #CAJAMARCA  El @Minsa_Peru envió a la región Cajamarca, en un vuelo de la @fapperu, este vital elemento que fortalecerá la atención de pacientes afectados por el #COVID__19 en el Hospital Simón Bolívar.  https://t.co/tIz24xhtn9","🤝BALONES DE OXÍGENO PARA#CAJAMARCA El@Minsa_Peru envió a la región Cajamarca, en un vuelo de la@fapperu, este vital elemento que fortalecerá la atención de pacientes afectados por el#COVID__19 en el Hospital Simón Bolívar.",2,gob_reg,2020-07-30 18:04:27,42.0,"['🤝BALONES', 'DE', 'OXÍGENO', 'PARA', '#', 'CAJAMARCA', 'El', '@', 'Minsa_Peru', 'envió', 'a', 'la', 'región', 'Cajamarca', ',', 'en', 'un', 'vuelo', 'de', 'la', '@', 'fapperu', ',', 'este', 'vital', 'elemento', 'que', 'fortalecerá', 'la', 'atención', 'de', 'pacientes', 'afectados', 'por', 'el', '#', 'COVID__19', 'en', 'el', 'Hospital', 'Simón', 'Bolívar', '.']",43,0.0632796064019203,0.0261723641306161,0.9105480909347534,NEU
128,128,128,1.2889706220354724e+18,"Vuelos internacionales Perú Ya! el covid 19 es una reliadad pero no puede el gobierno peruano impedir el reencuentro de obligaciones familiares, laborales, académicas, lo contrario es cargar más la angustia en que estamos.",Vuelos internacionales Perú Ya!,2,josevieira10,2020-07-30 17:51:58,9.0,"['Vuelos', 'internacionales', 'Perú', 'Ya', '!']",5,0.0024175236467272,0.9166951775550842,0.0808872655034065,NEG
129,129,129,1.2889706220354724e+18,"Vuelos internacionales Perú Ya! el covid 19 es una reliadad pero no puede el gobierno peruano impedir el reencuentro de obligaciones familiares, laborales, académicas, lo contrario es cargar más la angustia en que estamos.","el covid 19 es una reliadad pero no puede el gobierno peruano impedir el reencuentro de obligaciones familiares, laborales, académicas, lo contrario es cargar más la angustia en que estamos.",2,josevieira10,2020-07-30 17:51:58,9.0,"['el', 'covid', '19', 'es', 'una', 'reliadad', 'pero', 'no', 'puede', 'el', 'gobierno', 'peruano', 'impedir', 'el', 'reencuentro', 'de', 'obligaciones', 'familiares', ',', 'laborales', ',', 'académicas', ',', 'lo', 'contrario', 'es', 'cargar', 'más', 'la', 'angustia', 'en', 'que', 'estamos', '.']",34,0.0024175236467272,0.9166951775550842,0.0808872655034065,NEG
134,134,134,1.2889638598947226e+18,"Pruebas Covid-19 en AL hoy 07/30pm indica: Argentina690823/x millon 15274, Bolivia 158497/13564, Brasil 12601096/59253, Chile 1601118/83701, Colombia 1537689/30195, Ecuador 238224/13487, Paraguay 122829/17205, Perú 2293612/69490, Uruguay 109311/31459, Venezuela 1521688/53525.","Pruebas Covid-19 en AL hoy 07/30pm indica: Argentina690823/x millon 15274, Bolivia 158497/13564, Brasil 12601096/59253, Chile 1601118/83701, Colombia 1537689/30195, Ecuador 238224/13487, Paraguay 122829/17205, Perú 2293612/69490, Uruguay 109311/31459, Venezuela 1521688/53525.",1,suribe52,2020-07-30 17:25:06,1.0,"['Pruebas', 'Covid-19', 'en', 'AL', 'hoy', '07/30pm', 'indica', ':', 'Argentina690823/x', 'millon', '15274', ',', 'Bolivia', '158497/13564', ',', 'Brasil', '12601096/59253', ',', 'Chile', '1601118/83701', ',', 'Colombia', '1537689/30195', ',', 'Ecuador', '238224/13487', ',', 'Paraguay', '122829/17205', ',', 'Perú', '2293612/69490', ',', 'Uruguay', '109311/31459', ',', 'Venezuela', '1521688/53525', '.']",39,0.0210520941764116,0.0655401721596717,0.9134077429771424,NEU
135,135,135,1.288961056673534e+18,"El Gobierno debe gestionar con urgencia la participación del Perú en la fase experimental de la vacuna contra el Covid-19. Cifras nos obligan a mirar como estrategia el ""ensayo clínico voluntario"", así como Brasil. Ojalá no se reaccione tarde y cuando estemos al final de la fila.",El Gobierno debe gestionar con urgencia la participación del Perú en la fase experimental de la vacuna contra el Covid-19.,3,sergiosanabria4,2020-07-30 17:13:58,4.0,"['El', 'Gobierno', 'debe', 'gestionar', 'con', 'urgencia', 'la', 'participación', 'del', 'Perú', 'en', 'la', 'fase', 'experimental', 'de', 'la', 'vacuna', 'contra', 'el', 'Covid-19', '.']",21,0.0050787855871021,0.0185571201145648,0.9763641357421876,NEU
136,136,136,1.288961056673534e+18,"El Gobierno debe gestionar con urgencia la participación del Perú en la fase experimental de la vacuna contra el Covid-19. Cifras nos obligan a mirar como estrategia el ""ensayo clínico voluntario"", así como Brasil. Ojalá no se reaccione tarde y cuando estemos al final de la fila.","Cifras nos obligan a mirar como estrategia el ""ensayo clínico voluntario"", así como Brasil.",3,sergiosanabria4,2020-07-30 17:13:58,4.0,"['Cifras', 'nos', 'obligan', 'a', 'mirar', 'como', 'estrategia', 'el', '``', 'ensayo', 'clínico', 'voluntario', ""''"", ',', 'así', 'como', 'Brasil', '.']",18,0.0050787855871021,0.0185571201145648,0.9763641357421876,NEU
137,137,137,1.288961056673534e+18,"El Gobierno debe gestionar con urgencia la participación del Perú en la fase experimental de la vacuna contra el Covid-19. Cifras nos obligan a mirar como estrategia el ""ensayo clínico voluntario"", así como Brasil. Ojalá no se reaccione tarde y cuando estemos al final de la fila.",Ojalá no se reaccione tarde y cuando estemos al final de la fila.,3,sergiosanabria4,2020-07-30 17:13:58,4.0,"['Ojalá', 'no', 'se', 'reaccione', 'tarde', 'y', 'cuando', 'estemos', 'al', 'final', 'de', 'la', 'fila', '.']",14,0.0050787855871021,0.0185571201145648,0.9763641357421876,NEU
138,138,138,1.2889609473993318e+18,"Vamis #Peru  acá no hay ni derechas ni izquierdas, de esta salimos todos juntos 💪🏼💪🏼 #COVID__19  #PeruEstaEnNuestrasManos","Vamis#Peru acá no hay ni derechas ni izquierdas, de esta salimos todos juntos 💪🏼💪🏼#COVID__19#PeruEstaEnNuestrasManos",1,HernanR19444885,2020-07-30 17:13:32,1.0,"['Vamis', '#', 'Peru', 'acá', 'no', 'hay', 'ni', 'derechas', 'ni', 'izquierdas', ',', 'de', 'esta', 'salimos', 'todos', 'juntos', '💪🏼💪🏼', '#', 'COVID__19', '#', 'PeruEstaEnNuestrasManos']",21,0.0550918206572532,0.0265052858740091,0.9184028506278992,NEU
140,140,140,1.2889565138145567e+18,"@MORCILLA17 @newanmer @CARLOSMESIA El Perú no sólo es uno de los más afectados por el #COVID__19 a nivel sanitario, sino en el aspecto económico también; es trágico.","@MORCILLA17@newanmer@CARLOSMESIA El Perú no sólo es uno de los más afectados por el#COVID__19 a nivel sanitario, sino en el aspecto económico también; es trágico.",1,GersinB,2020-07-30 16:55:55,1.0,"['@', 'MORCILLA17', '@', 'newanmer', '@', 'CARLOSMESIA', 'El', 'Perú', 'no', 'sólo', 'es', 'uno', 'de', 'los', 'más', 'afectados', 'por', 'el', '#', 'COVID__19', 'a', 'nivel', 'sanitario', ',', 'sino', 'en', 'el', 'aspecto', 'económico', 'también', ';', 'es', 'trágico', '.']",34,0.0005143093294464,0.9968716502189636,0.0026140436530113,NEG
149,149,149,1.3002088494173102e+18,Compartimos nuestro último artículo “¿Estamos preparados para la vacuna de la COVID 19? Entre el Abastecimiento Público y la política pública de Salud” | Roberto Benavides  https://t.co/YUyBVyLJvC vía @IUS 360 .@CGuzman1967 .@JBCPERU .@HuascarHezcurra .@AlfredoBullard .@MEF_Peru,Compartimos nuestro último artículo “¿Estamos preparados para la vacuna de la COVID 19?,7,rbenavidesp,2020-08-30 18:08:41,1.0,"['Compartimos', 'nuestro', 'último', 'artículo', '“', '¿Estamos', 'preparados', 'para', 'la', 'vacuna', 'de', 'la', 'COVID', '19', '?']",15,0.0082380156964063,0.0167690254747867,0.9749929308891296,NEU
157,157,157,1.3110924410392005e+18,"Hoy en #MilagrosLeivaEntrevista el Exjefe del @INS_Peru, @ErnesBustamante, analiza últimas cifras del Covid-19. Además, el ex congresista @Mauriciomulder habla del futuro del APRA para el 2021. Y un informe sobre la concuñada del Presidente @MartinVizcarraC, Rossmary Silva.  https://t.co/K66A4qdvNu","Hoy en#MilagrosLeivaEntrevista el Exjefe del@INS_Peru,@ErnesBustamante, analiza últimas cifras del Covid-19.",4,willaxtv,2020-09-29 18:56:11,22.0,"['Hoy', 'en', '#', 'MilagrosLeivaEntrevista', 'el', 'Exjefe', 'del', '@', 'INS_Peru', ',', '@', 'ErnesBustamante', ',', 'analiza', 'últimas', 'cifras', 'del', 'Covid-19', '.']",19,0.0097553422674536,0.0555506572127342,0.9346940517425536,NEU
158,158,158,1.3110924410392005e+18,"Hoy en #MilagrosLeivaEntrevista el Exjefe del @INS_Peru, @ErnesBustamante, analiza últimas cifras del Covid-19. Además, el ex congresista @Mauriciomulder habla del futuro del APRA para el 2021. Y un informe sobre la concuñada del Presidente @MartinVizcarraC, Rossmary Silva.  https://t.co/K66A4qdvNu","Además, el ex congresista@Mauriciomulder habla del futuro del APRA para el 2021.",4,willaxtv,2020-09-29 18:56:11,22.0,"['Además', ',', 'el', 'ex', 'congresista', '@', 'Mauriciomulder', 'habla', 'del', 'futuro', 'del', 'APRA', 'para', 'el', '2021', '.']",16,0.0097553422674536,0.0555506572127342,0.9346940517425536,NEU
159,159,159,1.3110924410392005e+18,"Hoy en #MilagrosLeivaEntrevista el Exjefe del @INS_Peru, @ErnesBustamante, analiza últimas cifras del Covid-19. Además, el ex congresista @Mauriciomulder habla del futuro del APRA para el 2021. Y un informe sobre la concuñada del Presidente @MartinVizcarraC, Rossmary Silva.  https://t.co/K66A4qdvNu","Y un informe sobre la concuñada del Presidente@MartinVizcarraC, Rossmary Silva.",4,willaxtv,2020-09-29 18:56:11,22.0,"['Y', 'un', 'informe', 'sobre', 'la', 'concuñada', 'del', 'Presidente', '@', 'MartinVizcarraC', ',', 'Rossmary', 'Silva', '.']",14,0.0097553422674536,0.0555506572127342,0.9346940517425536,NEU
162,162,162,1.3110732630203146e+18,"@raioled @drMSupervia @MUDmedicos Lo mismo pasó en mi país: Perú. Por la “necesidad de profesionales” y la avalancha del COVID-19 empezaron a contratar extranjeros sin títulos homologados ni especialidad, y los pacientes morían por no darle adecuado manejo. Suerte con esta modalidad de trabajo 🤦🏻‍♀️",@raioled@drMSupervia@MUDmedicos Lo mismo pasó en mi país: Perú.,3,NeuroRehabp,2020-09-29 17:39:59,3.0,"['@', 'raioled', '@', 'drMSupervia', '@', 'MUDmedicos', 'Lo', 'mismo', 'pasó', 'en', 'mi', 'país', ':', 'Perú', '.']",15,0.0005139717250131,0.9839887022972108,0.0154973240569233,NEG
